Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
103,WUSA 3 Chopp,450.0875,,0.6,TSQL,141.3,141.3,23,NN,23,Tone->Tone,FM,5,,50W,WUSA (CBS 9) Chopper 2 (helicopter operated by Metro Networks),,,,
104,WUSA 1 Eng,450.75,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,FM,5,,50W,"WUSA (CBS 9) Engineering (Old, Infrequent Use)",,,,
105,WUSA 2 News,450.2125,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,FM,5,,50W,"WUSA (CBS 9) News Desk (Old, Infrequent Use)",,,,
106,WRC IFB,455.15,,0.6,DTCS,88.5,88.5,306,NN,306,Tone->Tone,FM,5,,50W,WRC (NBC 4) IFB,,,,
107,WTTG 161.76,161.76,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,FM,5,,50W,WTTG (Fox 5) Rarely Used,,,,
108,CNN Wash DC,450.8875,,0.6,TSQL,127.3,127.3,23,NN,23,Tone->Tone,FM,5,,50W,CNN,,,,
109,MSNBC IFB,450.55,,0.6,DTCS,88.5,88.5,306,NN,306,Tone->Tone,NFM,5,,50W,MSNBC IFB,,,,
110,CNN Shuttle,452.7,split,457.7,,88.5,88.5,23,NN,23,Tone->Tone,DMR,5,,50W,CNN Washington Bureau Shuttle,,,,
111,MetroTrafOps,455.9125,split,450.9125,TSQL,141.3,141.3,23,NN,23,Tone->Tone,FM,5,,50W,Metro Networks - Operations (Chopper 2 and 7 Victor Whiskey),,,,
112,MetroTrafRpt,450.2375,,0.6,DTCS,88.5,88.5,743,NN,743,Tone->Tone,FM,5,,50W,Metro Networks - Traffic Reports,,,,
113,CitywideRad,452.975,split,457.975,TSQL,103.5,103.5,23,NN,23,Tone->Tone,NFM,5,,50W,Citywide Radio,,,,
114,PotTRAC Alt,126.55,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Potomac TRACON alternate to 135.525,,,,
115,PotTRAC E/E,135.525,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Potomac TRACON Entry Exit Airspace,,,,
116,Huntress 138.2,138.2,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Huntress,,,,
117,Huntress Second,228.9,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress) Secondary,,,,
118,DC CAP Refueling,277.35,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,CAP Refueling,,,,
119,PotTRAC E/E,350.25,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Potomac TRACON Entry Exit Airspace,,,,
120,Huntress Primary,260.9,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress) Primary,,,,
121,Huntress 139.7,139.7,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
122,Huntress 247.05,247.05,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
123,Huntress 263.2,263.2,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
124,Huntress 293.3,293.3,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
125,Huntress 350.25,307.25,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
126,Huntress 363.0,363,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
127,Huntress 247.5,247.5,,0.6,,88.5,88.5,23,NN,23,Tone->Tone,AM,5,,50W,Guard Dog CAP (Huntress),,,,
128,Anthropologi,467.925,,0.6,TSQL,218.1,218.1,23,NN,23,Tone->Tone,FM,5,,50W,Anthropologie,,,,
129,H&M Shops,468.8375,,0.6,DTCS,88.5,88.5,155,NN,155,Tone->Tone,FM,5,,50W,H&M,,,,
130,Mazza Sec/HK,464.1125,split,469.1125,DTCS,88.5,88.5,606,NN,606,Tone->Tone,FM,5,,50W,Security/Housekeeping,,,,
131,NeimanMarcus,464.575,,0.6,DTCS,88.5,88.5,131,NN,131,Tone->Tone,FM,5,,50W,Neiman Marcus Loss Prevention,,,,
132,Neiman Marcu,464.925,,0.6,TSQL,127.3,127.3,23,NN,23,Tone->Tone,FM,5,,50W,Neiman Marcus Operations,,,,
133,Sephora,461.1125,,0.6,DTCS,88.5,88.5,412,NN,412,Tone->Tone,FM,5,,50W,Sephora,,,,
134,UrbanOutfitr,464.55,,0.6,TSQL,141.3,141.3,23,NN,23,Tone->Tone,FM,5,,50W,Urban Outfitters,,,,
135,GAP,154.515,,0.6,TSQL,74.4,74.4,23,NN,23,Tone->Tone,FM,5,,50W,Gap,,,,
136,AmercanEagle,467.7625,,0.6,TSQL,74.4,74.4,23,NN,23,Tone->Tone,FM,5,,50W,American Eagle,,,,
137,Banana Rep,151.835,,0.6,TSQL,74.4,74.4,23,NN,23,Tone->Tone,FM,5,,50W,Banana Republic,,,,
138,Pottery Barn,154.57,,0.6,TSQL,79.7,79.7,23,NN,23,Tone->Tone,FM,5,,50W,Pottery Barn,,,,
139,AnnTaylorLof,466.0375,,0.6,TSQL,94.8,94.8,23,NN,23,Tone->Tone,FM,5,,50W,Ann Taylor Loft,,,,
140,RstratonHdwr,467.875,,0.6,TSQL,118.8,118.8,23,NN,23,Tone->Tone,FM,5,,50W,Restoration Hardware,,,,
141,AMC Theater,464.55,,0.6,TSQL,67,67,23,NN,23,Tone->Tone,FM,5,,50W,AMC Theater,,,,
142,BedBthBeynd?,464.55,,0.6,TSQL,67,67,23,NN,23,Tone->Tone,FM,5,,50W,Bed Bath & Beyond?,,,,
143,Regal Cinema,464.825,,0.6,TSQL,100,100,23,NN,23,Tone->Tone,FM,5,,50W,Regal Cinemas,,,,
144,Ann Taylor,466.0375,,0.6,TSQL,94.8,94.8,23,NN,23,Tone->Tone,FM,5,,50W,Ann Taylor Loft,,,,
145,Urban Out,467.925,,0.6,TSQL,218.1,218.1,23,NN,23,Tone->Tone,FM,5,,50W,Urban Outfitters,,,,
146,H&M Downtown,468.8375,,0.6,DTCS,88.5,88.5,155,NN,155,Tone->Tone,FM,5,,50W,H&M,,,,
147,VctoriasScrt,467.925,,0.6,DTCS,88.5,88.5,743,NN,743,Tone->Tone,FM,5,,50W,Victoria's Secret (Connecticut Ave.),,,,
148,Security,464.525,split,469.525,DTCS,88.5,88.5,311,NN,311,Tone->Tone,FM,5,,50W,Security Alternate,,,,
149,UnionStation,464.575,split,469.575,DTCS,88.5,88.5,346,NN,346,Tone->Tone,FM,5,,50W,Security,,,,
150,U.StaitnEng.,464.775,split,469.775,DTCS,88.5,88.5,365,NN,365,Tone->Tone,FM,5,,50W,Engineering,,,,
151,UnionStation,464.825,,0.6,DTCS,88.5,88.5,311,NN,311,Tone->Tone,FM,5,,50W,Housekeeping,,,,
